word,is_error,textract_score,ner_score,pos_score,gibb_score,word_length,contains_nonalpha,dict_presence,closest_word,editdistance,jaccard_similarity,string_containment,char_intersection_count
spoon,0,0.898250192,0,0,0.060017313,5,0,1,spoon,0,1,1,4
him,0,0.909114048,0,0,0.075474535,3,0,1,him,0,1,1,3
forty,0,0.906026204,0.906213582,0,0.056286932,5,0,1,forty,0,1,1,5
cosmopolitan,0,0.898621926,0,0,0.064827566,12,0,1,cosmopolitan,0,1,1,10
side,0,0.904008841,0,0,0.070287622,4,0,1,side,0,1,1,4
information,0,0.905704069,0,0,0.086812619,11,0,1,information,0,1,1,8
all round,0,0.957767779,0.83014977,0,0.097218124,9,1,0,all-round,0.111111111,0.777777778,0.875,7
spectacular,0,0.893329477,0,0,0.060067344,11,0,1,spectacular,0,1,1,9
head marster,0,0.960348443,0.830662072,0,0.111397243,12,1,0,headmaster,0.166666667,0.888888889,1,8
metropolitan,0,0.892748791,0,0,0.0703998,12,0,1,metropolitan,0,1,1,10
pumpkin,0,0.906199937,0,0,0.032682601,7,0,1,pumpkin,0,1,1,6
notice,0,0.896736423,0,0,0.07598634,6,0,1,notice,0,1,1,6
theoretically,0,0.903148313,0,0,0.092434729,13,0,1,theoretically,0,1,1,10
commemorated,0,0.894062452,0,0,0.087198753,12,0,1,commemorated,0,1,1,8
tob,0,0.958595303,0,0,0.023733137,3,0,0,tub,0.333333333,0.5,0.666666667,2
February,0,0.898585422,0.999129593,0.942633331,0.029188417,8,0,1,February,0,1,1,7
lecture,0,0.908519038,0,0,0.08058705,7,0,1,lecture,0,1,1,6
out aneted,0,0.958985689,0,0,0.103049862,10,1,0,altimeter,0.6,0.25,0.428571429,3
pillow,0,0.901381639,0,0,0.068736074,6,0,1,pillow,0,1,1,5
supplementary,0,0.906346218,0,0,0.070600852,13,0,1,supplementary,0,1,1,11
book,0,0.903175664,0,0,0.034576286,4,0,1,book,0,1,1,3
vagina,0,0.905994243,0,0,0.060281635,6,0,1,vagina,0,1,1,5
heart-rending,0,0.89987252,0,0,0.110203346,13,1,1,heart-rending,0,1,1,10
dep,0,0.950018295,0,0.517784536,0.040852793,3,0,0,deep,0.25,1,1,3
procure,0,0.904841839,0,0,0.083079336,7,0,1,procure,0,1,1,6
confectionery,0,0.901305638,0,0,0.073840844,13,0,1,confectionery,0,1,1,9
demands,0,0.907294273,0,0,0.089785202,7,0,1,demands,0,1,1,6
whoever's,0,0.890507605,0.546057582,0,0.062072196,9,1,0,whoever's,0,1,1,8
diagrammatically,0,0.902925414,0,0,0.0676188,16,0,1,diagrammatically,0,1,1,10
unbearable,0,0.890716983,0,0,0.056665933,10,0,1,unbearable,0,1,1,7
coustomer's,0,0.429116226,0.884830832,0,0.117195308,11,1,0,customer's,0.090909091,1,1,9
slo,0,0.972650324,0,0,0.027883241,3,0,0,slow,0.25,0.75,1,3
controversies,0,0.900846143,0,0,0.090612563,13,0,1,controversies,0,1,1,9
satellites,0,0.333299685,0,0,0.085540081,10,0,1,satellites,0,1,1,6
Philip's,0,0.900124099,0.726500094,0.994086623,0.03769662,8,1,1,Philip's,0,1,1,6
eighty,0,0.897568112,0.67871505,0,0.025542614,6,0,1,eighty,0,1,1,6
piano,0,0.899159528,0,0,0.06700746,5,0,1,piano,0,1,1,5
negotiate,0,0.896532876,0,0,0.051203239,9,0,1,negotiate,0,1,1,7
intended,0,0.897309242,0,0,0.127338832,8,0,1,intended,0,1,1,5
governmental,0,0.902749499,0.859747231,0,0.062680415,12,0,1,governmental,0,1,1,10
cherry,0,0.907348898,0.95815897,0,0.100101198,6,0,1,cherry,0,1,1,5
fuel,0,0.904301508,0,0,0.033071824,4,0,1,fuel,0,1,1,4
air plane,0,0.980934221,0,0,0.077374369,9,1,0,aeroplane,0.222222222,0.666666667,0.857142857,6
barrel,0,0.896363117,0,0,0.069231984,6,0,1,barrel,0,1,1,5
Bernoulli,0,0.899037234,0.469663203,0.723051667,0.097222708,9,0,1,Bernoulli,0,1,1,8
compromise,0,0.900529379,0,0,0.100362556,10,0,1,compromise,0,1,1,8
seeing,0,0.905526063,0,0,0.063583142,6,0,1,seeing,0,1,1,5
jua,0,0.958824446,0,0.879206061,0.092608346,3,0,0,jam,0.666666667,0.5,0.666666667,2
blank,0,0.894902816,0,0,0.065608932,5,0,1,blank,0,1,1,5
addressing,0,0.897267852,0,0,0.068018684,10,0,1,addressing,0,1,1,8
be for,0,0.969122562,0,0,0.145990264,6,1,0,before,0.333333333,0.833333333,1,5
quicker,0,0.903785043,0,0,0.113650295,7,0,1,quicker,0,1,1,7
tennis ball,0,0.956762707,0,0,0.074500002,11,1,0,tennis-ball,0.090909091,0.8,0.888888889,8
acclimatization,0,0.905846488,0,0,0.063876266,15,0,1,acclimatization,0,1,1,9
sand pitt,0,0.975774687,0,0,0.09068171,9,1,0,sandpit,0.222222222,0.875,1,7
vew,0,0.957289214,0,0,0.072968151,3,0,0,view,0.25,0.75,1,3
wan't,0,0.95898091,0,0.940754175,0.16369009,5,1,0,won't,0.2,0.666666667,0.8,4
completion,0,0.827929628,0,0,0.088588163,10,0,1,completion,0,1,1,9
terrorists,0,0.903549172,0.776574671,0,0.080713874,10,0,1,terrorists,0,1,1,6
tom boy,0,0.950143872,0.857584655,0.553286672,0.051163488,7,1,0,tomboy,0.142857143,0.833333333,1,5
goddess,0,0.894396056,0,0,0.043697939,7,0,1,goddess,0,1,1,5
losing,0,0.898611075,0,0,0.090337673,6,0,1,losing,0,1,1,6
Delegates',0,0.955979369,0,0,0.066925861,10,1,0,delegates,0.1,0.875,1,7
colon,0,0.894690681,0,0,0.10424196,5,0,1,colon,0,1,1,4
fry,0,0.895837313,0,0,0.060413905,3,0,1,fry,0,1,1,3
sm,0,0.968307525,0,0,0.010140147,2,0,0,seem,0.5,0.666666667,1,2
paid,0,0.890707155,0,0,0.056859361,4,0,1,paid,0,1,1,4
chief,0,0.901518641,0,0,0.054650989,5,0,1,chief,0,1,1,5
statistics,0,0.897321879,0,0,0.063774028,10,0,1,statistics,0,1,1,5
aged,0,0.893459468,0,0,0.061419677,4,0,1,aged,0,1,1,4
heo,0,0.985150189,0,0,0.049498464,3,0,0,who,0.666666667,0.5,0.666666667,2
goodbye,0,0.90906979,0,0,0.02095146,7,0,1,goodbye,0,1,1,6
relax,0,0.891285065,0,0,0.032506382,5,0,1,relax,0,1,1,5
find,0,0.90503993,0,0,0.159825657,4,0,1,find,0,1,1,4
rectangle,0,0.902378096,0,0,0.087203799,9,0,1,rectangle,0,1,1,8
questions,0,0.900143774,0,0,0.108413423,9,0,1,questions,0,1,1,8
chrysanthemums,0,0.890382181,0,0,0.063096573,14,0,1,chrysanthemums,0,1,1,11
earwigs,0,0.89284979,0,0,0.029318077,7,0,1,earwigs,0,1,1,7
a bot,0,0.973105387,0.962414086,0,0.062344232,5,1,0,about,0.4,0.666666667,0.8,4
molecules,0,0.904987276,0,0,0.07495955,9,0,1,molecules,0,1,1,7
argring atoing,0,0.980870141,0,0,0.097060669,14,1,0,satisfaction,0.785714286,0.454545455,0.625,5
awd,0,0.988631053,0,0.465597242,0.006509135,3,0,0,avoid,0.6,0.333333333,0.666666667,2
oll,0,0.968878113,0,0,0.070901743,3,0,0,oil,0.333333333,0.666666667,1,2
stick-insects,0,0.892467096,0,0,0.073647211,13,1,1,stick-insects,0,1,1,8
manifold,0,0.899586298,0,0,0.071025092,8,0,1,manifold,0,1,1,8
immigrants,0,0.905976849,0.938302577,0,0.058358626,10,0,1,immigrants,0,1,1,8
classe's,0,0.952587123,0,0,0.077044637,8,1,0,classes,0.125,0.833333333,1,5
verification,0,0.898900974,0,0,0.104706243,12,0,1,verification,0,1,1,10
van,0,0.895724178,0.744249105,0.941075861,0.132951246,3,0,1,van,0,1,1,3
asking,0,0.895615458,0,0,0.088827966,6,0,1,asking,0,1,1,6
shoe,0,0.899336362,0,0,0.023577646,4,0,1,shoe,0,1,1,4
bank-rupecy,0,0.982761286,0,0,0.02940633,11,1,0,bankruptcy,0.181818182,0.75,0.9,9
silhouette,0,0.908013094,0,0,0.029017168,10,0,1,silhouette,0,1,1,8
satisfies,0,0.899390944,0,0,0.050397578,9,0,1,satisfies,0,1,1,6
contemptible,0,0.892692075,0,0,0.07350477,12,0,1,contemptible,0,1,1,10
strand,0,0.90682017,0,0,0.101038981,6,0,1,strand,0,1,1,6
ect,0,0.983426417,0,0,0.047324679,3,0,0,etc,0.666666667,1,1,3
stadium,0,0.892417733,0,0,0.031564461,7,0,1,stadium,0,1,1,7
intellectual,0,0.890915596,0,0,0.069095142,12,0,1,intellectual,0,1,1,8
cracker,0,0.899970918,0.6087749,0,0.073111274,7,0,1,cracker,0,1,1,5
cockamamie,0,0.890505136,0,0,0.047169835,10,0,1,cockamamie,0,1,1,7
bout,0,0.901795851,0,0,0.121752925,4,0,1,bout,0,1,1,4
ran cott,0,0.976363376,0,0,0.081385997,8,1,0,raincoat,0.375,0.75,0.857142857,6
Characters,0,0.905384966,0,0,0.091703405,10,0,1,Characters,0,1,1,7
fool,0,0.892725517,0,0,0.056012954,4,0,1,fool,0,1,1,3
weird,0,0.909662155,0,0,0.034261341,5,0,1,weird,0,1,1,5
orbiting,0,0.896360496,0,0,0.062628924,8,0,1,orbiting,0,1,1,7
gray,0,0.892064964,0,0,0.053698879,4,0,1,gray,0,1,1,4
invisible,0,0.901208615,0,0,0.064966759,9,0,1,invisible,0,1,1,7
most famous,0,0.899874928,0,0,0.079151723,11,1,0,most famous,0,1,1,8
bea hidn,0,0.953290933,0,0.458795071,0.050313659,8,1,0,behind,0.5,0.75,1,6
works,0,0.90623624,0,0,0.043481304,5,0,1,works,0,1,1,5
attempted,0,0.893555737,0,0,0.057838357,9,0,1,attempted,0,1,1,6
Big haded,0,0.955596722,0,0,0.080707738,9,1,0,big-headed,0.2,0.777777778,0.875,7
strawberries,0,0.905090396,0,0,0.039699975,12,0,1,strawberries,0,1,1,8
group sex,0,0.907942062,0,0,0.060610503,9,1,0,group sex,0,1,1,9
godforsaken,0,0.90228798,0,0,0.040601848,11,0,1,godforsaken,0,1,1,10
cak,0,0.954575988,0,0,0.036841819,3,0,0,cake,0.25,0.75,1,3
g alep,0,0.969766649,0.816104472,0,0.092994961,6,1,0,galloped,0.625,0.625,0.833333333,5
bankrupt,0,0.898010487,0,0,0.028265813,8,0,1,bankrupt,0,1,1,8
most likely,0,0.906931051,0,0,0.064128811,11,1,0,most likely,0,1,1,10
bravest,0,0.909487203,0,0,0.092044377,7,0,1,bravest,0,1,1,7
byt,0,0.952915082,0,0,0.037011582,3,0,0,but,0.333333333,0.5,0.666666667,2
rabbinical,0,0.892264578,0.665278733,0.493855059,0.049918717,10,0,1,rabbinical,0,1,1,7
inappropriate,0,0.892413607,0,0,0.071776475,13,0,1,inappropriate,0,1,1,8
colleague,0,0.909284637,0,0,0.05974305,9,0,1,colleague,0,1,1,7
middle-aged,0,0.891984028,0,0,0.044366549,11,1,1,middle-aged,0,1,1,8
unequivocally,0,0.890295849,0,0,0.056563009,13,0,1,unequivocally,0,1,1,11
whenever,0,0.898772101,0,0,0.138357083,8,0,1,whenever,0,1,1,6
Valletta,0,0.900919911,0.791070879,0.966027081,0.059605088,8,0,1,Valletta,0,1,1,5
hydrophilic,0,0.904836656,0,0,0.030805283,11,0,1,hydrophilic,0,1,1,9
high-ranking,0,0.897475396,0,0,0.069000728,12,1,1,high-ranking,0,1,1,8
badminton,0,0.907127798,0,0.643557191,0.070249652,9,0,1,badminton,0,1,1,8
opponent,0,0.739947946,0.867982745,0,0.078880964,8,0,1,opponent,0,1,1,5
stay,0,0.891016723,0,0,0.050871188,4,0,1,stay,0,1,1,4
popped,0,0.896343257,0,0,0.074220589,6,0,1,popped,0,1,1,4
should,0,0.907254891,0,0,0.077274971,6,0,1,should,0,1,1,6
be coem,0,0.993209251,0,0,0.062672381,7,1,0,behind,0.714285714,0.2,0.333333333,2
medicine,0,0.894613719,0,0,0.105108704,8,0,1,medicine,0,1,1,6
political,0,0.902303769,0,0,0.088982467,9,0,1,political,0,1,1,7
kind manerdly,0,0.979097383,0.78571862,0,0.104208289,13,1,0,kind manneredly,0.133333333,1,1,11
commanded,0,0.691380271,0.921964049,0,0.112112839,9,0,1,commanded,0,1,1,7
rising,0,0.901819929,0.971249402,0,0.11966862,6,0,1,rising,0,1,1,5
alleviate,0,0.890945323,0,0,0.080078719,9,0,1,alleviate,0,1,1,6
pursuing,0,0.893342844,0,0,0.072023096,8,0,1,pursuing,0,1,1,7
suppress,0,0.895088628,0,0,0.079968816,8,0,1,suppress,0,1,1,5
courteous,0,0.895919688,0,0,0.074738092,9,0,1,courteous,0,1,1,7
primitives,0,0.900699632,0,0,0.096137861,10,0,1,primitives,0,1,1,8
maneuver,0,0.894478018,0,0,0.048298248,8,0,1,maneuver,0,1,1,7
ship wreck,0,0.981260562,0.991984785,0,0.041618326,10,1,0,shipwreck,0.1,0.9,1,9
knickers,0,0.892655382,0,0,0.078037099,8,0,1,knickers,0,1,1,7
aer,0,0.969929272,0,0,0.017988001,3,0,0,are,0.666666667,1,1,3
flips,0,0.903345663,0,0,0.025348088,5,0,1,flips,0,1,1,5
frightening,0,0.89590404,0,0,0.075528341,11,0,1,frightening,0,1,1,8
wiped,0,0.901472604,0,0,0.066634924,5,0,1,wiped,0,1,1,5
apology,0,0.904433312,0,0,0.022023276,7,0,1,apology,0,1,1,6
statement,0,0.893963577,0,0,0.089208281,9,0,1,statement,0,1,1,6
detective,0,0.895672388,0,0,0.073901724,9,0,1,detective,0,1,1,6
dentist,0,0.89426021,0,0,0.111615397,7,0,1,dentist,0,1,1,6
signed,0,0.893862394,0,0,0.048683575,6,0,1,signed,0,1,1,6
receptacle,0,0.907269917,0,0,0.055388993,10,0,1,receptacle,0,1,1,7
colloquialism,0,0.893403069,0,0,0.044663745,13,0,1,colloquialism,0,1,1,9
represents,0,0.892558392,0,0,0.086148722,10,0,1,represents,0,1,1,6
oldest,0,0.909264294,0.551985502,0,0.078992269,6,0,1,oldest,0,1,1,6
lately,0,0.891480534,0,0,0.0850318,6,0,1,lately,0,1,1,5
forgotten,0,0.904624897,0,0,0.055653535,9,0,1,forgotten,0,1,1,7
sensible,0,0.899122976,0,0,0.066121323,8,0,1,sensible,0,1,1,6
kop,0,0.988566906,0,0,0.020244615,3,0,0,chop,0.5,0.4,0.666666667,2
dangerous,0,0.907611993,0.770332038,0,0.107487852,9,0,1,dangerous,0,1,1,9
tramps,0,0.891970738,0,0,0.03897448,6,0,1,tramps,0,1,1,6
tol,0,0.991947385,0,0.669605732,0.061910445,3,0,0,tool,0.25,1,1,3
evry one,0,0.962658004,0.474812478,0,0.049715891,8,1,0,everyone,0.25,0.857142857,1,6
addition,0,0.908724713,0,0,0.066477604,8,0,1,addition,0,1,1,6
daffodils,0,0.902908558,0,0,0.035273409,9,0,1,daffodils,0,1,1,7
to night,0,0.990357221,0,0,0.047624888,8,1,0,tonight,0.125,0.857142857,1,6
headmistress's,0,0.894214689,0.708049059,0,0.069310786,14,1,1,headmistress's,0,1,1,10
incorruptible,0,0.897076795,0,0,0.062934851,13,0,1,incorruptible,0,1,1,11
unused,0,0.906538116,0,0,0.066743147,6,0,1,unused,0,1,1,5
constituencies,0,0.749622471,0,0,0.071564504,14,0,1,constituencies,0,1,1,8
skinny,0,0.900774309,0,0,0.034312827,6,0,1,skinny,0,1,1,5
rowdy,0,0.891331372,0,0,0.021067274,5,0,1,rowdy,0,1,1,5
negro,0,0.891792844,0,0.572172463,0.045798745,5,0,1,negro,0,1,1,5
inexhaustible,0,0.909669559,0,0,0.058086806,13,0,1,inexhaustible,0,1,1,11
commandos,0,0.904968621,0,0,0.086174544,9,0,1,commandos,0,1,1,7
greenhouse,0,0.904381491,0,0,0.056759688,10,0,1,greenhouse,0,1,1,8
executive,0,0.896765034,0,0,0.060114309,9,0,1,executive,0,1,1,7
arn't,0,0.993264792,0,0.353375375,0.059140136,5,1,0,aren't,0.166666667,0.833333333,1,5
exceeded,0,0.89867022,0,0,0.068935737,8,0,1,exceeded,0,1,1,4
pearls,0,0.907804423,0,0,0.043416193,6,0,1,pearls,0,1,1,6
exhibition,0,0.905169031,0,0,0.045792719,10,0,1,exhibition,0,1,1,8
TV,0,0.908060553,0,0,5.09E-05,2,0,1,TV,0,1,1,2
computer,0,0.896414234,0,0,0.093467419,8,0,1,computer,0,1,1,8
lawyer,0,0.897375638,0,0,0.023119526,6,0,1,lawyer,0,1,1,6
recession,0,0.893639626,0,0,0.088405211,9,0,1,recession,0,1,1,7
lodestone,0,0.902342544,0.465615362,0,0.084735278,9,0,1,lodestone,0,1,1,7
products,0,0.894962852,0,0,0.046338395,8,0,1,products,0,1,1,8
canvass,0,0.891821149,0,0,0.062496096,7,0,1,canvass,0,1,1,5
pls,0,0.958694501,0,0,0.04365027,3,0,0,pilot's,0.571428571,0.428571429,1,3
gives,0,0.901148424,0,0,0.088225011,5,0,1,gives,0,1,1,5
prefabricated,0,0.89669967,0,0,0.074807671,13,0,1,prefabricated,0,1,1,10
nof,0,0.331690651,0,0.528270662,0.080025987,3,0,0,never,0.8,0.166666667,0.333333333,1
primaeval,0,0.895234007,0.97646457,0.46820426,0.048465164,9,0,1,primaeval,0,1,1,8
pigeon,0,0.905829415,0,0,0.046456484,6,0,1,pigeon,0,1,1,6
countryside,0,0.903489487,0,0,0.074422654,11,0,1,countryside,0,1,1,11
chapel,0,0.900528107,0,0,0.076244039,6,0,1,chapel,0,1,1,6
shall,0,0.901788434,0,0,0.095999049,5,0,1,shall,0,1,1,4
halves,0,0.433580508,0,0,0.081674747,6,0,1,halves,0,1,1,6
lak,0,0.965134552,0,0.752406418,0.033672885,3,0,0,lake,0.25,0.75,1,3
anr,0,0.976675216,0,0.594308794,0.012336094,3,0,0,are,0.666666667,0.5,0.666666667,2
Teddy boys,0,0.902196719,0,0.476611763,0.043416546,10,1,0,Teddy boys,0,1,1,8
satisfied,0,0.907805625,0,0,0.051062643,9,0,1,satisfied,0,1,1,7
I'de,0,0.962106703,0,0.745582223,0.074626319,4,1,0,I'd,0.25,0.75,1,3
move,0,0.890883739,0,0,0.12298775,4,0,1,move,0,1,1,4
saddle,0,0.901418139,0,0,0.032260175,6,0,1,saddle,0,1,1,5
variable,0,0.891490349,0,0,0.069138143,8,0,1,variable,0,1,1,7
poverty,0,0.015653136,0,0,0.074387928,7,0,1,poverty,0,1,1,7
exhibitionist,0,0.902636479,0,0,0.053144962,13,0,1,exhibitionist,0,1,1,9
rejoice,0,0.906731868,0,0,0.037178508,7,0,1,rejoice,0,1,1,6
searse caft,0,0.98667783,0,0,0.066835285,11,1,0,spacecraft,0.454545455,0.777777778,0.875,7
ang,0,0.950319267,0,0,0.158570912,3,0,0,anxiety,0.714285714,0.25,0.666666667,2
horrid,0,0.901134769,0,0,0.061415292,6,0,1,horrid,0,1,1,5
happier,0,0.906548956,0,0,0.0652708,7,0,1,happier,0,1,1,6
locally,0,0.897039212,0,0,0.072889758,7,0,1,locally,0,1,1,5
louvre,0,0.908960768,0.546111643,0.552680552,0.021145253,6,0,1,louvre,0,1,1,6
herewith,0,0.899671154,0,0.430642933,0.13896342,8,0,1,herewith,0,1,1,6
leak,0,0.902310739,0,0,0.043679611,4,0,1,leak,0,1,1,4
be gining,0,0.982554619,0,0,0.11474426,9,1,0,beginning,0.222222222,0.833333333,1,5
region,0,0.890653234,0,0,0.0649104,6,0,1,region,0,1,1,6
atheistic,0,0.901154493,0.504700541,0,0.111318514,9,0,1,atheistic,0,1,1,7
sailing,0,0.897388775,0,0,0.080287957,7,0,1,sailing,0,1,1,6
document,0,0.892752275,0,0,0.057096777,8,0,1,document,0,1,1,8
them,0,0.904968792,0,0,0.155471015,4,0,1,them,0,1,1,4
anniversary,0,0.9030499,0,0,0.063839318,11,0,1,anniversary,0,1,1,8
bulletin,0,0.900332578,0,0,0.106894638,8,0,1,bulletin,0,1,1,7
refuse,0,0.902902931,0,0,0.065697036,6,0,1,refuse,0,1,1,5
disgrace,0,0.890464271,0,0,0.040085085,8,0,1,disgrace,0,1,1,8
failure,0,0.90806318,0.56876123,0,0.066815949,7,0,1,failure,0,1,1,7
neither,0,0.90106758,0,0,0.116902863,7,0,1,neither,0,1,1,6
help,0,0.907718134,0,0,0.038364922,4,0,1,help,0,1,1,4
presidant's,0,0.983390183,0,0.625770271,0.078019893,11,1,0,president's,0.090909091,0.9,1,9
cellar,0,0.891591903,0,0,0.094180812,6,0,1,cellar,0,1,1,5
museum,0,0.389153312,0,0,0.032929351,6,0,1,museum,0,1,1,4
subscription,0,0.899225009,0,0,0.039180737,12,0,1,subscription,0,1,1,10
performance,0,0.892690464,0,0,0.081782938,11,0,1,performance,0,1,1,9
marketing,0,0.903491377,0,0,0.085894902,9,0,1,marketing,0,1,1,9
anywhere,0,0.898453815,0,0,0.074825323,8,0,1,anywhere,0,1,1,7
lay,0,0.904392377,0,0,0.051862949,3,0,1,lay,0,1,1,3
couldn't,0,0.90905762,0,0,0.057355844,8,1,1,couldn't,0,1,1,8
ent,0,0.956151661,0,0,0.09762973,3,0,0,any,0.666666667,0.2,0.333333333,1
trafficked,0,0.903981671,0,0,0.056532923,10,0,1,trafficked,0,1,1,9
president,0,0.894495761,0.653204262,0.777665794,0.100960167,9,0,1,president,0,1,1,8
jem,0,0.720201951,0,0,0.076804671,3,0,0,jam,0.333333333,0.5,0.666666667,2
wis,0,0.97069668,0,0,0.14867058,3,0,0,wishes,0.5,0.6,1,3
class,0,0.909291776,0,0,0.068850122,5,0,1,class,0,1,1,4
dro,0,0.967994289,0,0,0.051141199,3,0,0,done,0.75,0.4,0.666666667,2
even,0,0.899849576,0,0,0.096340763,4,0,1,even,0,1,1,3
swap,0,0.896539754,0,0,0.026655947,4,0,1,swap,0,1,1,4
Out side,0,0.968899142,0,0,0.09578384,8,1,0,Outside,0.125,0.875,1,7
fulfil,0,0.892903344,0,0,0.0456159,6,0,1,fulfil,0,1,1,4
primaries,0,0.906890017,0,0,0.08816696,9,0,1,primaries,0,1,1,7
Galatians,0,0.898558367,0.679625154,0.850376368,0.081141733,9,0,1,Galatians,0,1,1,7
furnace,0,0.892405394,0,0,0.052367414,7,0,1,furnace,0,1,1,7
throughout,0,0.907827288,0,0,0.083369919,10,0,1,throughout,0,1,1,6
confidence,0,0.893259532,0.538646877,0,0.077279003,10,0,1,confidence,0,1,1,7
appendicitis,0,0.891017826,0,0,0.08403784,12,0,1,appendicitis,0,1,1,9
terminal,0,0.900805076,0,0,0.079550555,8,0,1,terminal,0,1,1,8
connotations,0,0.54389675,0,0,0.071646801,12,0,1,connotations,0,1,1,7
Wednesday,0,0.897697027,0.999529839,0.984346628,0.022637471,9,0,1,Wednesday,0,1,1,7
issue,0,0.898309462,0,0,0.057857008,5,0,1,issue,0,1,1,4
absurd,0,0.903394634,0,0,0.036034268,6,0,1,absurd,0,1,1,6
aas,0,0.955776203,0,0,0.004062318,3,0,0,answer,0.666666667,0.333333333,1,2
bed room,0,0.993211423,0,0,0.095212913,8,1,0,bedrooms,0.25,0.75,0.857142857,6
bottle,0,0.897754246,0,0,0.045096633,6,0,1,bottle,0,1,1,5
academic,0,0.902927736,0,0,0.063505618,8,0,1,academic,0,1,1,6
playing fields,0,0.954216369,0,0,0.065501888,14,1,0,playing-fields,0.071428571,0.846153846,0.916666667,11
popularity,0,0.893653943,0,0,0.063851405,10,0,1,popularity,0,1,1,9
cash,0,0.902962429,0,0,0.086250742,4,0,1,cash,0,1,1,4
rian coat,0,0.954064838,0,0,0.072928431,9,1,0,raincoat,0.333333333,0.875,1,7
indent,0,0.908956406,0,0,0.144458809,6,0,1,indent,0,1,1,5
regretted,0,0.902916828,0,0,0.05736554,9,0,1,regretted,0,1,1,5
discovery,0,0.904090043,0,0,0.087373564,9,0,1,discovery,0,1,1,9
countryman,0,0.901528799,0,0.560338557,0.080646392,10,0,1,countryman,0,1,1,9
honey moon,0,0.969075694,0.997805357,0,0.081178723,10,1,0,honeymoon,0.1,0.857142857,1,6
repartition,0,0.9090577,0,0,0.083878327,11,0,1,repartition,0,1,1,8
set tobal,0,0.958781397,0,0,0.065134558,9,1,0,suitable,0.666666667,0.6,0.75,6
gra,0,0.967853227,0,0.560782135,0.077184979,3,0,0,gradually,0.666666667,0.428571429,1,3
low,0,0.909995939,0,0,0.061109648,3,0,1,low,0,1,1,3
metallic,0,0.902944436,0,0,0.07878082,8,0,1,metallic,0,1,1,7
nationally,0,0.89975716,0,0,0.08244037,10,0,1,nationally,0,1,1,7
flesh,0,0.566392927,0,0,0.064474336,5,0,1,flesh,0,1,1,5
necessarily,0,0.895273143,0,0,0.070180056,11,0,1,necessarily,0,1,1,9
drained,0,0.900832479,0,0,0.07342229,7,0,1,drained,0,1,1,6
couple,0,0.850475555,0.981976271,0,0.109136024,6,0,1,couple,0,1,1,6
fungi,0,0.903472313,0,0,0.071214886,5,0,1,fungi,0,1,1,5
patch,0,0.906553396,0,0,0.051396048,5,0,1,patch,0,1,1,5
explained,0,0.593667043,0,0,0.081563216,9,0,1,explained,0,1,1,8
autograph,0,0.890641995,0,0,0.03510811,9,0,1,autograph,0,1,1,8
gat,0,0.430448789,0,0,0.099047907,3,0,0,gate,0.25,0.75,1,3
systematically,0,0.904784393,0,0,0.071062212,14,0,1,systematically,0,1,1,9
why,0,0.893189927,0,0,0.035983907,3,0,1,why,0,1,1,3
retail,0,0.907191302,0,0,0.053418618,6,0,1,retail,0,1,1,6
contents,0,0.898737389,0,0,0.097405145,8,0,1,contents,0,1,1,6
equipped,0,0.904710464,0,0,0.043933862,8,0,1,equipped,0,1,1,6
isn't,0,0.909029172,0,0,0.029478353,5,1,1,isn't,0,1,1,5
triangular,0,0.901389774,0,0,0.073095606,10,0,1,triangular,0,1,1,8
week's,0,0.890556497,0.616255343,0,0.020006957,6,1,1,week's,0,1,1,5
vandals,0,0.897272336,0.767476976,0,0.070952849,7,0,1,vandals,0,1,1,6
selected,0,0.899449754,0,0,0.073905546,8,0,1,selected,0,1,1,6
miss fireing,0,0.970090591,0,0,0.088167264,12,1,0,misfiring,0.25,0.777777778,1,7
extraterrestrial,0,0.896406642,0,0,0.06797721,16,0,1,extraterrestrial,0,1,1,8
hand,0,0.895047404,0,0,0.17644237,4,0,1,hand,0,1,1,4
out sed,0,0.960009926,0,0,0.114059719,7,1,0,outside,0.428571429,0.75,0.857142857,6
presided,0,0.89586318,0,0,0.100185752,8,0,1,presided,0,1,1,6
rolled,0,0.897253444,0,0,0.094199443,6,0,1,rolled,0,1,1,5
painful,0,0.891628481,0,0,0.056186158,7,0,1,painful,0,1,1,7
chairs,0,0.903526119,0,0,0.069127424,6,0,1,chairs,0,1,1,6
south,0,0.905779385,0.501448512,0,0.127163499,5,0,1,south,0,1,1,5
millinery,0,0.892781864,0.942301393,0,0.095318594,9,0,1,millinery,0,1,1,7
note,0,0.908550689,0,0,0.062093423,4,0,1,note,0,1,1,4
bruise,0,0.90372614,0,0,0.053487104,6,0,1,bruise,0,1,1,6
talk,0,0.898769644,0,0,0.02892209,4,0,1,talk,0,1,1,4
Fire,0,0.89440936,0,0,0.088303916,4,0,1,Fire,0,1,1,4
vacancies,0,0.905344237,0,0,0.07194245,9,0,1,vacancies,0,1,1,7
mystery,0,0.909617128,0,0,0.066675125,7,0,1,mystery,0,1,1,6
passenger,0,0.892624355,0,0,0.106861551,9,0,1,passenger,0,1,1,7
knit,0,0.891572351,0,0,0.075636153,4,0,1,knit,0,1,1,4
bitchy,0,0.901135648,0,0,0.025961461,6,0,1,bitchy,0,1,1,6
space crouft,0,0.966743599,0.864814281,0,0.05689362,12,1,0,spacecraft,0.25,0.727272727,1,8
